Test run for 90 minutes of runtime, approximately one full orbit for most LEO sats.

CPU

	11th Gen Intel(R) Core(TM) i3-1115G4 @ 3.00GHz

	Base speed:	3.00 GHz
	Sockets:	1
	Cores:	2
	Logical processors:	4
	Virtualization:	Enabled
	L1 cache:	160 KB
	L2 cache:	2.5 MB
	L3 cache:	6.0 MB

Total sats: 16978
TIME 0.0
TIME 0.1
...
TIME 5399.800000002113
TIME 5399.900000002113

         961071828 function calls (960701551 primitive calls) in 3883.942 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1 2913.363 2913.363 3883.947 3883.947 satEvol.py:1(<module>)
        6    0.000    0.000    0.000    0.000 patches.py:654(get_window_extent)
        1    0.000    0.000    0.004    0.004 table.py:1(<module>)
       63    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        1    0.000    0.000    0.000    0.000 mixins.py:61(NDArrayOperatorsMixin)
        1    0.000    0.000    0.000    0.000 tempfile.py:281(rng)
       28    0.000    0.000    0.000    0.000 rcsetup.py:474(_validate_linestyle)
       16    0.000    0.000    0.000    0.000 byteflow.py:490(op_LOAD_DEREF)
       16    0.000    0.000    0.000    0.000 templates.py:986(get_impl_key)
       35    0.000    0.000    0.000    0.000 typeinfer.py:1222(<dictcomp>)
        1    0.000    0.000    0.000    0.000 tempfile.py:322(_get_default_tempdir)
        4    0.000    0.000    0.004    0.001 backend_pdf.py:855(close)
        1    0.000    0.000    0.000    0.000 common_rules.py:1(<module>)
       18    0.000    0.000    0.000    0.000 core.py:1031(__init__)
      128    0.000    0.000    0.000    0.000 ssl.py:150(<lambda>)
       93    0.000    0.000    0.000    0.000 dataclasses.py:395(<genexpr>)
        1    0.000    0.000    0.000    0.000 gdb_hook.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _tricontour.py:1(<module>)
       36    0.000    0.000    0.000    0.000 codegen.py:1053(<listcomp>)
       48    0.000    0.000    0.000    0.000 collections.py:219(get_transforms)
      128    0.000    0.000    0.000    0.000 ssl.py:145(<lambda>)
       22    0.000    0.000    0.000    0.000 targetconfig.py:110(make_prop)
        1    0.000    0.000    0.000    0.000 _coo.py:1(<module>)
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
        1    0.000    0.000    0.000    0.000 geoaxes.py:1207(_regrid_shape_aspect)
    24/12    0.000    0.000    0.000    0.000 transforms.py:2404(<lambda>)
       59    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
       45    0.000    0.000    0.000    0.000 context.py:665(keyfunc)
      116    0.000    0.000    0.000    0.000 event.py:286(duration)
        6    0.000    0.000    0.000    0.000 _collections_abc.py:283(__subclasshook__)
        1    0.000    0.000    0.000    0.000 ir.py:374(Expr)
        1    0.000    0.000    0.000    0.000 initfini.py:64(_version_info)
        6    0.000    0.000    0.000    0.000 message.py:462(get)
       46    0.000    0.000    0.000    0.000 functools.py:853(<lambda>)
        1    0.000    0.000    0.000    0.000 otConverters.py:148(BaseConverter)
       48    0.000    0.000    0.000    0.000 fromnumeric.py:2245(_clip_dispatcher)
       58    0.000    0.000    0.000    0.000 backend_bases.py:763(get_dashes)
       39    0.000    0.000    0.000    0.000 byteflow.py:2129(__init__)
        6    0.000    0.000    0.000    0.000 abstract.py:424(__init__)
        1    0.000    0.000    0.000    0.000 _n_a_m_e.py:38(table__n_a_m_e)
        1    0.000    0.000    0.000    0.000 TupleVariation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 feedparser.py:53(__init__)
        6    0.000    0.000    0.000    0.000 _docscrape.py:591(get_func)
       13    0.000    0.000    0.000    0.000 artist.py:1105(set_label)
       10    0.000    0.000    0.000    0.000 deprecation.py:174(finalize)
        2    0.000    0.000    0.000    0.000 deprecation.py:361(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:502(ParseResults)
       50    0.000    0.000    0.000    0.000 npyfuncs.py:42(<genexpr>)
        4    0.000    0.000    0.000    0.000 core.py:3295(_scalar_heuristic)
        1    0.000    0.000    0.001    0.001 _matfuncs_sqrtm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tracing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 difflib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 datetime.py:1563(datetime)
        6    0.000    0.000    0.000    0.000 Image.py:3389(register_open)
       11    0.000    0.000    0.000    0.000 rcsetup.py:361(_validate_cmap)
        5    0.000    0.000    0.000    0.000 old_builtins.py:452(bool_sequence)
        1    0.000    0.000    0.000    0.000 _p_o_s_t.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ast.py:291(GlyphClassName)
       21    0.000    0.000    0.000    0.000 old_mathimpl.py:139(unary_math_extern)
       32    0.000    0.000    0.000    0.000 npydecl.py:238(generic)
        8    0.000    0.000    0.000    0.000 pythonapi.py:232(incref)
        4    0.000    0.000    0.000    0.000 old_numbers.py:1210(number_not_impl)
       38    0.000    0.000    0.000    0.000 rcsetup.py:759(<genexpr>)
        3    0.000    0.000    0.000    0.000 Image.py:395(_getencoder)
        2    0.000    0.000    0.000    0.000 options.py:98(include_default_options)
        7    0.000    0.000    0.000    0.000 extending.py:190(decorate)
       99    0.000    0.000    0.000    0.000 old_models.py:251(from_return)
       18    0.000    0.000    0.000    0.000 values.py:52(wrap)
       66    0.000    0.000    0.000    0.000 typing.py:1055(<genexpr>)
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        6    0.000    0.000    0.000    0.000 gridliner.py:1240(get_visible_children)
        1    0.000    0.000    0.000    0.000 wrappers.py:1(<module>)
       66    0.000    0.000    0.000    0.000 axis.py:511(formatter)
        6    0.000    0.000    0.000    0.000 interpreter.py:2949(op_JUMP_FORWARD)
        4    0.000    0.000    0.000    0.000 _base.py:1092(_update_transScale)
        1    0.000    0.000    0.000    0.000 _enums.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _decomp_lu.py:1(<module>)
        1    0.000    0.000    0.001    0.001 feedparser.py:1(<module>)
       51    0.000    0.000    0.000    0.000 traceback.py:259(__init__)
        4    0.000    0.000    0.000    0.000 message.py:564(get_content_type)
       10    0.000    0.000    0.000    0.000 npytypes.py:533(__init__)
        1    0.000    0.000    0.001    0.001 statNames.py:1(<module>)
       32    0.000    0.000    0.000    0.000 ticker.py:191(set_axis)
       28    0.000    0.000    0.000    0.000 {built-in method _operator.not_}
        1    0.000    0.000    0.000    0.000 backend_bases.py:1661(FigureCanvasBase)
      128    0.000    0.000    0.000    0.000 ssl.py:135(<lambda>)
      129    0.000    0.000    0.000    0.000 pyparsing.py:495(__getitem__)
        4    0.000    0.000    0.000    0.000 uuid.py:138(__init__)
       34    0.000    0.000    0.000    0.000 re.py:269(escape)
       32    0.000    0.000    0.000    0.000 zipfile.py:2152(_ancestry)
        2    0.000    0.000    0.000    0.000 core.py:308(_extremum_fill_value)
        1    0.000    0.000    0.001    0.001 header.py:1(<module>)
        3    0.000    0.000    0.001    0.000 geoaxes.py:1552(set_boundary)
       25    0.000    0.000    0.000    0.000 deprecation.py:203(<listcomp>)
       11    0.000    0.000    0.001    0.000 dataclasses.py:842(_hash_add)
        6    0.000    0.000    0.000    0.000 collections.py:1690(_get_default_antialiased)
        2    0.000    0.000    0.000    0.000 shapefile.py:167(pathlike_obj)
       30    0.000    0.000    0.000    0.000 types.py:431(format_constant)
        1    0.000    0.000    0.000    0.000 _g_v_a_r.py:1(<module>)
        1    0.000    0.000    0.048    0.048 arrayobj.py:5526(codegen)
        3    0.000    0.000    0.001    0.000 decoder.py:332(decode)
        1    0.000    0.000    0.000    0.000 withcontexts.py:1(<module>)
       37    0.000    0.000    0.000    0.000 _docscrape.py:156(__setitem__)
        1    0.000    0.000    0.000    0.000 ccallback.py:1(<module>)
       16    0.000    0.000    0.000    0.000 figure.py:83(as_list)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1596(_BaseV6)
       15    0.000    0.000    0.000    0.000 crs.py:2129(boundary)
        1    0.000    0.000    0.000    0.000 lex.py:558(LexerReflect)
        1    0.000    0.000    0.000    0.000 patches.py:3167(ArrowStyle)
        1    0.000    0.000    0.037    0.037 iterative.py:1(<module>)
      119    0.000    0.000    0.000    0.000 old_models.py:236(as_data)
        1    0.000    0.000    0.000    0.000 _policybase.py:99(_extend_docstrings)
        4    0.000    0.000    0.000    0.000 types.py:302(_to_string)
        1    0.000    0.000    0.001    0.001 ipaddress.py:1(<module>)
        4    0.000    0.000    0.045    0.011 listobj.py:661(in_seq)
        6    0.000    0.000    0.000    0.000 old_builtins.py:338(number_constructor)
       22    0.000    0.000    0.000    0.000 lines.py:942(get_markeredgecolor)
       17    0.000    0.000    0.000    0.000 dataclasses.py:1040(<listcomp>)
       35    0.000    0.000    0.000    0.000 utils.py:415(__len__)
        1    0.000    0.000    0.000    0.000 case.py:308(TestCase)
        1    0.000    0.000    0.000    0.000 __init__.py:1038(VarStoreData)
        1    0.000    0.000    0.008    0.008 base.py:225(__init__)
       61    0.000    0.000    0.000    0.000 _function_base_impl.py:1382(_diff_dispatcher)
        1    0.000    0.000    0.000    0.000 predicates.py:1(<module>)
        1    0.000    0.000    0.000    0.000 colors.py:62(__init__)
        4    0.000    0.000    0.000    0.000 pathlib.py:1432(expanduser)
       10    0.000    0.000    0.000    0.000 _version.py:62(<listcomp>)
       97    0.000    0.000    0.000    0.000 pyparsing.py:5705(<genexpr>)
        1    0.000    0.000    0.003    0.003 debuginfo.py:1(<module>)
       17    0.000    0.000    0.000    0.000 imputils.py:329(<listcomp>)
        2    0.000    0.000    0.010    0.005 colorizer.py:326(to_rgba)
       27    0.000    0.000    0.000    0.000 typeof.py:120(_typeof_float)
        1    0.000    0.000    0.001    0.001 llvm_pass_timings.py:1(<module>)
        3    0.000    0.000    0.000    0.000 typeinfer.py:764(__call__)
       15    0.000    0.000    0.000    0.000 old_builtins.py:529(normalize_1d_index)
       26    0.000    0.000    0.000    0.000 merger.py:51(merger)
       42    0.000    0.000    0.000    0.000 npyimpl.py:476(_pack_output_values)
        4    0.000    0.000    0.000    0.000 typeinfer.py:413(__call__)
       20    0.000    0.000    0.001    0.000 base.py:994(make_data_helper)
        1    0.000    0.000    0.000    0.000 __init__.py:863(Handler)
       17    0.000    0.000    0.002    0.000 base.py:987(make_helper)
       14    0.000    0.000    0.000    0.000 collections.py:442(set_pickradius)
        4    0.000    0.000    0.001    0.000 backend_pdf.py:1952(__init__)
        1    0.000    0.000    0.002    0.002 nrtdynmod.py:181(create_nrt_module)
        1    0.000    0.000    0.000    0.000 _histograms_impl.py:1(<module>)
       55    0.000    0.000    0.000    0.000 inline_closurecall.py:813(_debug_dump)
        5    0.000    0.000    0.000    0.000 untyped_passes.py:1739(__init__)
        3    0.000    0.000    0.000    0.000 geoaxes.py:256(set_boundary)
        1    0.000    0.000    0.001    0.001 symbolic.py:1(<module>)
        6    0.000    0.000    0.000    0.000 interpreter.py:2730(op_BUILD_TUPLE)
        1    0.000    0.000    0.000    0.000 collections.py:1577(StarPolygonCollection)
        1    0.000    0.000    0.000    0.000 zipfile.py:2183(_difference)
       11    0.000    0.000    0.000    0.000 errors.py:61(__getattr__)
       32    0.000    0.000    0.000    0.000 _base.py:3109(<genexpr>)
       19    0.000    0.000    0.003    0.000 listobj.py:162(_payload)
        1    0.000    0.000    0.002    0.002 old_boxing.py:431(box_array)
       26    0.000    0.000    0.000    0.000 enum.py:724(_generate_next_value_)
        1    0.000    0.000    0.031    0.031 _geometric_slerp.py:1(<module>)
        8    0.000    0.000    0.000    0.000 pythonapi.py:204(get_env_manager)
        1    0.000    0.000    0.000    0.000 listobj.py:275(define_dtor)
        1    0.000    0.000    0.000    0.000 path.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lzma.py:1(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:614(name)
        5    0.000    0.000    0.000    0.000 __init__.py:1524(<dictcomp>)
        1    0.000    0.000    0.000    0.000 colors.py:2178(vmin)
        1    0.000    0.000    0.000    0.000 collections.py:1511(RegularPolyCollection)
       66    0.000    0.000    0.000    0.000 imputils.py:47(lower_getattr)
        1    0.000    0.000    0.000    0.000 utils.py:348(OrderedSet)
        1    0.000    0.000    0.000    0.000 filenames.py:22(<listcomp>)
        1    0.000    0.000    0.000    0.000 value.py:83(ValueRef)
        1    0.000    0.000    0.000    0.000 _docstring.py:1(<module>)
        2    0.000    0.000    0.000    0.000 codecs.py:94(__new__)
        1    0.000    0.000    0.001    0.001 _h_e_a_d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shutil.py:1385(get_terminal_size)
        7    0.000    0.000    0.000    0.000 ir.py:408(inplace_binop)
        1    0.000    0.000    0.001    0.001 cmathdecl.py:1(<module>)
        4    0.000    0.000    0.002    0.000 path.py:489(transformed)
       17    0.000    0.000    0.000    0.000 _policybase.py:301(header_source_parse)
        4    0.000    0.000    0.000    0.000 npytypes.py:545(can_convert_to)
        1    0.000    0.000    0.000    0.000 argparse.py:1(<module>)
       16    0.000    0.000    0.000    0.000 axis.py:1738(<dictcomp>)
        2    0.000    0.000    0.000    0.000 core.py:221(_recursive_fill_value)
        1    0.000    0.000    0.000    0.000 pyplot.py:449(backend_mod)
        1    0.000    0.000    0.000    0.000 category.py:1(<module>)
        6    0.000    0.000    0.000    0.000 npyfuncs.py:936(np_real_cos_impl)
        4    0.000    0.000    0.000    0.000 core.py:8534(asarray)
       13    0.000    0.000    0.000    0.000 mixins.py:46(_numeric_methods)
        1    0.000    0.000    0.000    0.000 __init__.py:1778(RootLogger)
        8    0.000    0.000    0.000    0.000 ir.py:420(unary)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:1947(RendererPdf)
        2    0.000    0.000    0.001    0.001 __init__.py:794(zip_children)
        1    0.000    0.000    0.001    0.001 io.py:1(<module>)
       13    0.000    0.000    0.000    0.000 core.py:8739(_replace_return_type)
       24    0.000    0.000    0.000    0.000 _docscrape.py:491(_str_section)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:410(Name)
        1    0.000    0.000    0.002    0.002 serialize.py:1(<module>)
        1    0.000    0.000    0.000    0.000 scale.py:729(_get_scale_docs)
       13    0.000    0.000    0.005    0.000 rcsetup.py:426(validate_font_properties)
       25    0.000    0.000    0.000    0.000 typing.py:2248(<listcomp>)
       21    0.000    0.000    0.000    0.000 model.py:68(_get_items)
       17    0.000    0.000    0.000    0.000 weakref.py:418(__len__)
        3    0.000    0.000    0.000    0.000 functions.py:636(__init__)
        4    0.000    0.000    0.000    0.000 __init__.py:872(__init__)
       29    0.000    0.000    0.000    0.000 colors.py:236(_has_alpha_channel)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1(<module>)
       35    0.000    0.000    0.000    0.000 transforms.py:750(consolidate_multi_exit_withs)
        4    0.000    0.000    0.000    0.000 {method 'tobytes' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 ImageColor.py:1(<module>)
       36    0.000    0.000    0.001    0.000 quicksort.py:260(<lambda>)
       56    0.000    0.000    0.000    0.000 collections.py:798(get_facecolor)
        1    0.000    0.000    0.000    0.000 base64.py:1(<module>)
       22    0.000    0.000    0.000    0.000 lines.py:732(_get_transformed_path)
        1    0.000    0.000    0.001    0.001 backend_bases.py:3520(show)
        8    0.000    0.000    0.000    0.000 ir.py:753(__init__)
